array_size,program_name,num_threads,min_parallel_size,thread_stack_size,time
40000,openmpMergeSort,8,1,1048576,1205659.3
40000,openmpMergeSort,16,1,1048576,1231323.9
40000,openmpMergeSort,32,1,1048576,13541335.9
40000,openmpMergeSortIterative,8,1,1048576,848818.8
40000,openmpMergeSortIterative,16,1,1048576,1004406.7
40000,openmpMergeSortIterative,32,1,1048576,122240451.9
40000,parallelMergeSortIterative,8,1,1048576,3369123.8
40000,parallelMergeSortIterative,16,1,1048576,6349599.9
40000,parallelMergeSortIterative,32,1,1048576,11989610.4
40000,tholderMergeSortIterative,8,1,1048576,1269560.0
40000,tholderMergeSortIterative,16,1,1048576,1400774.6
40000,tholderMergeSortIterative,32,1,1048576,2000046.3
40000,serialMergeSortIterative,1,0,0,2345506.4
50000,serialMergeSort,1,0,0,4138579.3
50000,parallelMergeSort,8,1,1048576,1249099.5
50000,parallelMergeSort,16,1,1048576,1486509.4
50000,parallelMergeSort,32,1,1048576,2272769.3
50000,openmpMergeSort,8,1,1048576,1423093.4
50000,openmpMergeSort,16,1,1048576,1407182.6
50000,openmpMergeSort,32,1,1048576,13297474.8
50000,openmpMergeSortIterative,8,1,1048576,1012763.9
50000,openmpMergeSortIterative,16,1,1048576,1136189.6
50000,openmpMergeSortIterative,32,1,1048576,122751300.6
50000,parallelMergeSortIterative,8,1,1048576,3593108.8
50000,parallelMergeSortIterative,16,1,1048576,6604589.2
50000,parallelMergeSortIterative,32,1,1048576,12084804.2
50000,tholderMergeSortIterative,8,1,1048576,1453617.2
50000,tholderMergeSortIterative,16,1,1048576,1686896.4
50000,tholderMergeSortIterative,32,1,1048576,2630234.6
50000,serialMergeSortIterative,1,0,0,3007409.4
60000,serialMergeSort,1,0,0,5039861.2
60000,parallelMergeSort,8,1,1048576,1505129.4
60000,parallelMergeSort,16,1,1048576,1693735.1
60000,parallelMergeSort,32,1,1048576,2345212.7
60000,openmpMergeSort,8,1,1048576,1642836.4
60000,openmpMergeSort,16,1,1048576,1560070.2
60000,openmpMergeSort,32,1,1048576,11861280.2
60000,openmpMergeSortIterative,8,1,1048576,1168062.4
60000,openmpMergeSortIterative,16,1,1048576,1235148.9
60000,openmpMergeSortIterative,32,1,1048576,123071002.0
60000,parallelMergeSortIterative,8,1,1048576,3681597.9
60000,parallelMergeSortIterative,16,1,1048576,6890912.3
60000,parallelMergeSortIterative,32,1,1048576,12159568.2
60000,tholderMergeSortIterative,8,1,1048576,1547897.2
60000,tholderMergeSortIterative,16,1,1048576,1787997.3
60000,tholderMergeSortIterative,32,1,1048576,2264601.6
60000,serialMergeSortIterative,1,0,0,3653765.2
70000,serialMergeSort,1,0,0,5943425.3
70000,parallelMergeSort,8,1,1048576,1638355.0
70000,parallelMergeSort,16,1,1048576,1879866.7
70000,parallelMergeSort,32,1,1048576,2394447.8
70000,openmpMergeSort,8,1,1048576,1926124.8
70000,openmpMergeSort,16,1,1048576,1737975.8
70000,openmpMergeSort,32,1,1048576,12036833.9
70000,openmpMergeSortIterative,8,1,1048576,1369591.7
70000,openmpMergeSortIterative,16,1,1048576,1421835.1
70000,openmpMergeSortIterative,32,1,1048576,131420522.5
70000,parallelMergeSortIterative,8,1,1048576,4024567.2
70000,parallelMergeSortIterative,16,1,1048576,7070097.6
70000,parallelMergeSortIterative,32,1,1048576,12970243.1
70000,tholderMergeSortIterative,8,1,1048576,1822638.7
70000,tholderMergeSortIterative,16,1,1048576,1955896.3
70000,tholderMergeSortIterative,32,1,1048576,2361121.0
70000,serialMergeSortIterative,1,0,0,4350501.9
80000,serialMergeSort,1,0,0,6797693.6
80000,parallelMergeSort,8,1,1048576,1954356.2
80000,parallelMergeSort,16,1,1048576,1983934.9
80000,parallelMergeSort,32,1,1048576,2548962.4
80000,openmpMergeSort,8,1,1048576,2149153.0
80000,openmpMergeSort,16,1,1048576,1832123.4
80000,openmpMergeSort,32,1,1048576,13424276.1
80000,openmpMergeSortIterative,8,1,1048576,1538508.5
80000,openmpMergeSortIterative,16,1,1048576,1553020.9
80000,openmpMergeSortIterative,32,1,1048576,130959781.8
80000,parallelMergeSortIterative,8,1,1048576,4187057.7
80000,parallelMergeSortIterative,16,1,1048576,7258000.2
80000,parallelMergeSortIterative,32,1,1048576,14034967.4
80000,tholderMergeSortIterative,8,1,1048576,1930616.5
80000,tholderMergeSortIterative,16,1,1048576,2076699.0
80000,tholderMergeSortIterative,32,1,1048576,2410779.6
80000,serialMergeSortIterative,1,0,0,4969259.6
90000,serialMergeSort,1,0,0,7701140.3
90000,parallelMergeSort,8,1,1048576,2116150.3
90000,parallelMergeSort,16,1,1048576,2043024.7
90000,parallelMergeSort,32,1,1048576,2742849.0
90000,openmpMergeSort,8,1,1048576,2400186.4
90000,openmpMergeSort,16,1,1048576,2053919.2
90000,openmpMergeSort,32,1,1048576,12570276.5
90000,openmpMergeSortIterative,8,1,1048576,1670608.3
90000,openmpMergeSortIterative,16,1,1048576,1671221.0
90000,openmpMergeSortIterative,32,1,1048576,131411666.4
90000,parallelMergeSortIterative,8,1,1048576,4361601.2
90000,parallelMergeSortIterative,16,1,1048576,7260641.9
90000,parallelMergeSortIterative,32,1,1048576,13555634.8
90000,tholderMergeSortIterative,8,1,1048576,2064365.9
90000,tholderMergeSortIterative,16,1,1048576,2196609.4
90000,tholderMergeSortIterative,32,1,1048576,2717757.9
90000,serialMergeSortIterative,1,0,0,5646944.5
100000,serialMergeSort,1,0,0,8675630.5
100000,parallelMergeSort,8,1,1048576,2272065.7
100000,parallelMergeSort,16,1,1048576,2099129.6
100000,parallelMergeSort,32,1,1048576,2922023.3
100000,openmpMergeSort,8,1,1048576,2592443.3
100000,openmpMergeSort,16,1,1048576,2182951.5
100000,openmpMergeSort,32,1,1048576,12910327.0
100000,openmpMergeSortIterative,8,1,1048576,1807270.6
100000,openmpMergeSortIterative,16,1,1048576,1804865.2
100000,openmpMergeSortIterative,32,1,1048576,130344743.5
100000,parallelMergeSortIterative,8,1,1048576,4563485.3
100000,parallelMergeSortIterative,16,1,1048576,7412097.0
100000,parallelMergeSortIterative,32,1,1048576,13745908.8
100000,tholderMergeSortIterative,8,1,1048576,2225091.0
100000,tholderMergeSortIterative,16,1,1048576,2320161.4
100000,tholderMergeSortIterative,32,1,1048576,2700079.4
100000,serialMergeSortIterative,1,0,0,6341127.0
200000,serialMergeSort,1,0,0,18198101.6
200000,parallelMergeSort,8,1,1048576,4431635.5
200000,parallelMergeSort,16,1,1048576,3707518.6
200000,parallelMergeSort,32,1,1048576,3921279.0
200000,openmpMergeSort,8,1,1048576,4976232.0
200000,openmpMergeSort,16,1,1048576,3778026.8
200000,openmpMergeSort,32,1,1048576,15399703.7
200000,openmpMergeSortIterative,8,1,1048576,3383820.8
200000,openmpMergeSortIterative,16,1,1048576,3108782.6
200000,openmpMergeSortIterative,32,1,1048576,139749983.4
200000,parallelMergeSortIterative,8,1,1048576,6229617.5
200000,parallelMergeSortIterative,16,1,1048576,9112831.6
200000,parallelMergeSortIterative,32,1,1048576,15749632.3
200000,tholderMergeSortIterative,8,1,1048576,3934171.4
200000,tholderMergeSortIterative,16,1,1048576,3735927.2
200000,tholderMergeSortIterative,32,1,1048576,4209705.2
200000,serialMergeSortIterative,1,0,0,13418051.3
300000,serialMergeSort,1,0,0,27573829.4
300000,parallelMergeSort,8,1,1048576,5862634.5
300000,parallelMergeSort,16,1,1048576,5034590.0
300000,parallelMergeSort,32,1,1048576,5144871.4
300000,openmpMergeSort,8,1,1048576,7569702.2
300000,openmpMergeSort,16,1,1048576,5387522.1
300000,openmpMergeSort,32,1,1048576,15021948.9
300000,openmpMergeSortIterative,8,1,1048576,5030856.9
300000,openmpMergeSortIterative,16,1,1048576,4545191.7
300000,openmpMergeSortIterative,32,1,1048576,146827840.0
300000,parallelMergeSortIterative,8,1,1048576,8354423.3
300000,parallelMergeSortIterative,16,1,1048576,10711548.1
300000,parallelMergeSortIterative,32,1,1048576,17693988.6
300000,tholderMergeSortIterative,8,1,1048576,5666330.2
300000,tholderMergeSortIterative,16,1,1048576,5370717.5
300000,tholderMergeSortIterative,32,1,1048576,5411112.6
300000,serialMergeSortIterative,1,0,0,20847618.7
400000,serialMergeSort,1,0,0,37333415.1
400000,parallelMergeSort,8,1,1048576,7192195.9
400000,parallelMergeSort,16,1,1048576,6326980.9
400000,parallelMergeSort,32,1,1048576,6122100.5
400000,openmpMergeSort,8,1,1048576,10126379.0
400000,openmpMergeSort,16,1,1048576,6941034.3
400000,openmpMergeSort,32,1,1048576,16887758.9
400000,openmpMergeSortIterative,8,1,1048576,6425408.5
400000,openmpMergeSortIterative,16,1,1048576,5892349.4
400000,openmpMergeSortIterative,32,1,1048576,145673656.2
400000,parallelMergeSortIterative,8,1,1048576,11164318.9
400000,parallelMergeSortIterative,16,1,1048576,12321542.6
400000,parallelMergeSortIterative,32,1,1048576,20039172.9
400000,tholderMergeSortIterative,8,1,1048576,7297959.1
400000,tholderMergeSortIterative,16,1,1048576,6624784.1
400000,tholderMergeSortIterative,32,1,1048576,6902201.4
400000,serialMergeSortIterative,1,0,0,28536378.4
500000,serialMergeSort,1,0,0,47215847.5
500000,parallelMergeSort,8,1,1048576,9490213.5
500000,parallelMergeSort,16,1,1048576,7655417.0
500000,parallelMergeSort,32,1,1048576,7575342.8
500000,openmpMergeSort,8,1,1048576,12718302.7
500000,openmpMergeSort,16,1,1048576,8627473.4
500000,openmpMergeSort,32,1,1048576,17307716.1
500000,openmpMergeSortIterative,8,1,1048576,7907520.6
500000,openmpMergeSortIterative,16,1,1048576,7059564.5
500000,openmpMergeSortIterative,32,1,1048576,145559408.9
500000,parallelMergeSortIterative,8,1,1048576,11835298.9
500000,parallelMergeSortIterative,16,1,1048576,13595596.8
500000,parallelMergeSortIterative,32,1,1048576,21076653.7
500000,tholderMergeSortIterative,8,1,1048576,8924494.9
500000,tholderMergeSortIterative,16,1,1048576,7993777.5
500000,tholderMergeSortIterative,32,1,1048576,8121858.3
500000,serialMergeSortIterative,1,0,0,36004897.8
600000,serialMergeSort,1,0,0,57118792.7
600000,parallelMergeSort,8,1,1048576,10484572.8
600000,parallelMergeSort,16,1,1048576,8818038.8
600000,parallelMergeSort,32,1,1048576,8680668.6
600000,openmpMergeSort,8,1,1048576,15317590.8
600000,openmpMergeSort,16,1,1048576,10625002.1
600000,openmpMergeSort,32,1,1048576,17840550.7
600000,openmpMergeSortIterative,8,1,1048576,10380953.6
600000,openmpMergeSortIterative,16,1,1048576,8787040.4
600000,openmpMergeSortIterative,32,1,1048576,154798025.7
600000,parallelMergeSortIterative,8,1,1048576,14383470.5
600000,parallelMergeSortIterative,16,1,1048576,16423900.6
600000,parallelMergeSortIterative,32,1,1048576,22552829.7
600000,tholderMergeSortIterative,8,1,1048576,11096836.3
600000,tholderMergeSortIterative,16,1,1048576,9593556.5
600000,tholderMergeSortIterative,32,1,1048576,10048756.1
600000,serialMergeSortIterative,1,0,0,43326248.8
700000,serialMergeSort,1,0,0,67310998.6
700000,parallelMergeSort,8,1,1048576,12339471.5
700000,parallelMergeSort,16,1,1048576,10821592.7
700000,parallelMergeSort,32,1,1048576,10003590.2
700000,openmpMergeSort,8,1,1048576,17851880.9
700000,openmpMergeSort,16,1,1048576,12203081.8
700000,openmpMergeSort,32,1,1048576,18031774.4
700000,openmpMergeSortIterative,8,1,1048576,11371048.6
700000,openmpMergeSortIterative,16,1,1048576,10437489.2
700000,openmpMergeSortIterative,32,1,1048576,154510791.8
700000,parallelMergeSortIterative,8,1,1048576,17378052.8
700000,parallelMergeSortIterative,16,1,1048576,18036505.6
700000,parallelMergeSortIterative,32,1,1048576,24674907.0
700000,tholderMergeSortIterative,8,1,1048576,12924334.0
700000,tholderMergeSortIterative,16,1,1048576,11058172.4
700000,tholderMergeSortIterative,32,1,1048576,11348355.0
700000,serialMergeSortIterative,1,0,0,50305524.5
800000,serialMergeSort,1,0,0,77433881.5
800000,parallelMergeSort,8,1,1048576,13623529.2
800000,parallelMergeSort,16,1,1048576,11296591.1
800000,parallelMergeSort,32,1,1048576,11135800.1
800000,openmpMergeSort,8,1,1048576,20251278.9
800000,openmpMergeSort,16,1,1048576,13632962.4
800000,openmpMergeSort,32,1,1048576,16636946.2
800000,openmpMergeSortIterative,8,1,1048576,13959038.8
800000,openmpMergeSortIterative,16,1,1048576,11424402.7
800000,openmpMergeSortIterative,32,1,1048576,151137610.3
800000,parallelMergeSortIterative,8,1,1048576,19574847.3
800000,parallelMergeSortIterative,16,1,1048576,18913480.2
800000,parallelMergeSortIterative,32,1,1048576,25126963.0
800000,tholderMergeSortIterative,8,1,1048576,14626183.7
800000,tholderMergeSortIterative,16,1,1048576,12111936.8
800000,tholderMergeSortIterative,32,1,1048576,12578156.6
800000,serialMergeSortIterative,1,0,0,58707286.5
900000,serialMergeSort,1,0,0,88397536.9
900000,parallelMergeSort,8,1,1048576,14821982.9
900000,parallelMergeSort,16,1,1048576,13428979.2
900000,parallelMergeSort,32,1,1048576,12115248.2
900000,openmpMergeSort,8,1,1048576,22897019.8
900000,openmpMergeSort,16,1,1048576,15354303.5
900000,openmpMergeSort,32,1,1048576,18163354.5
900000,openmpMergeSortIterative,8,1,1048576,14622300.3
900000,openmpMergeSortIterative,16,1,1048576,12622699.6
900000,openmpMergeSortIterative,32,1,1048576,151748549.0
900000,parallelMergeSortIterative,8,1,1048576,20064545.1
900000,parallelMergeSortIterative,16,1,1048576,18594145.5
900000,parallelMergeSortIterative,32,1,1048576,25640685.1
900000,tholderMergeSortIterative,8,1,1048576,15899639.7
900000,tholderMergeSortIterative,16,1,1048576,13719292.2
900000,tholderMergeSortIterative,32,1,1048576,13636219.2
900000,serialMergeSortIterative,1,0,0,66494410.3
30000,serialMergeSort,1,0,0,2390975.4
30000,parallelMergeSort,8,1,1048576,950392.5
30000,parallelMergeSort,16,1,1048576,1233731.9
30000,parallelMergeSort,32,1,1048576,1966118.7
30000,openmpMergeSort,8,1,1048576,935534.1
30000,openmpMergeSort,16,1,1048576,1050013.4
30000,openmpMergeSort,32,1,1048576,12816503.4
30000,openmpMergeSortIterative,8,1,1048576,648295.2
30000,openmpMergeSortIterative,16,1,1048576,829489.0
30000,openmpMergeSortIterative,32,1,1048576,115161805.3
30000,parallelMergeSortIterative,8,1,1048576,3252759.5
30000,parallelMergeSortIterative,16,1,1048576,6325541.7
30000,parallelMergeSortIterative,32,1,1048576,11526048.6
30000,tholderMergeSortIterative,8,1,1048576,1069339.6
30000,tholderMergeSortIterative,16,1,1048576,1333843.8
30000,tholderMergeSortIterative,32,1,1048576,1957129.9
30000,serialMergeSortIterative,1,0,0,1728906.4
40000,serialMergeSort,1,0,0,3264008.9
40000,parallelMergeSort,8,1,1048576,1106841.5
40000,parallelMergeSort,16,1,1048576,1374582.5
40000,parallelMergeSort,32,1,1048576,2174072.3
40000,openmpMergeSort,8,1,1048576,1223392.4
40000,openmpMergeSort,16,1,1048576,1247852.5
40000,openmpMergeSort,32,1,1048576,14375790.6
40000,openmpMergeSortIterative,8,1,1048576,851939.6
40000,openmpMergeSortIterative,16,1,1048576,1013987.2
40000,openmpMergeSortIterative,32,1,1048576,121948887.8
40000,parallelMergeSortIterative,8,1,1048576,3483184.7
40000,parallelMergeSortIterative,16,1,1048576,6674622.2
40000,parallelMergeSortIterative,32,1,1048576,12179549.8
40000,tholderMergeSortIterative,8,1,1048576,1290818.7
40000,tholderMergeSortIterative,16,1,1048576,1537448.1
40000,tholderMergeSortIterative,32,1,1048576,2038893.2
40000,serialMergeSortIterative,1,0,0,2347685.7
50000,serialMergeSort,1,0,0,4167177.0
50000,parallelMergeSort,8,1,1048576,1289475.1
50000,parallelMergeSort,16,1,1048576,1541553.5
50000,parallelMergeSort,32,1,1048576,2219866.6
50000,openmpMergeSort,8,1,1048576,1477773.7
50000,openmpMergeSort,16,1,1048576,1410476.6
50000,openmpMergeSort,32,1,1048576,11209486.3
50000,openmpMergeSortIterative,8,1,1048576,997123.5
50000,openmpMergeSortIterative,16,1,1048576,1124270.4
50000,openmpMergeSortIterative,32,1,1048576,125120806.0
50000,parallelMergeSortIterative,8,1,1048576,3721567.2
50000,parallelMergeSortIterative,16,1,1048576,6906987.7
50000,parallelMergeSortIterative,32,1,1048576,13119600.1
50000,tholderMergeSortIterative,8,1,1048576,1448221.4
50000,tholderMergeSortIterative,16,1,1048576,1650134.5
50000,tholderMergeSortIterative,32,1,1048576,2337992.5
50000,serialMergeSortIterative,1,0,0,3011914.1
60000,serialMergeSort,1,0,0,5030442.7
60000,parallelMergeSort,8,1,1048576,1569894.3
60000,parallelMergeSort,16,1,1048576,1550177.1
60000,parallelMergeSort,32,1,1048576,2364313.2
60000,openmpMergeSort,8,1,1048576,1687740.7
60000,openmpMergeSort,16,1,1048576,1578639.7
60000,openmpMergeSort,32,1,1048576,13943498.8
60000,openmpMergeSortIterative,8,1,1048576,1156936.8
60000,openmpMergeSortIterative,16,1,1048576,1229870.8
60000,openmpMergeSortIterative,32,1,1048576,123228171.5
60000,parallelMergeSortIterative,8,1,1048576,3778160.8
60000,parallelMergeSortIterative,16,1,1048576,7277259.4
60000,parallelMergeSortIterative,32,1,1048576,13106191.1
60000,tholderMergeSortIterative,8,1,1048576,1558011.9
60000,tholderMergeSortIterative,16,1,1048576,1856946.6
60000,tholderMergeSortIterative,32,1,1048576,2209051.2
60000,serialMergeSortIterative,1,0,0,3673335.2
70000,serialMergeSort,1,0,0,5941824.5
70000,parallelMergeSort,8,1,1048576,1639399.4
70000,parallelMergeSort,16,1,1048576,1817101.5
70000,parallelMergeSort,32,1,1048576,2393400.0
70000,openmpMergeSort,8,1,1048576,1909188.4
70000,openmpMergeSort,16,1,1048576,1702774.8
70000,openmpMergeSort,32,1,1048576,12324859.6
70000,openmpMergeSortIterative,8,1,1048576,1382960.7
70000,openmpMergeSortIterative,16,1,1048576,1408514.6
70000,openmpMergeSortIterative,32,1,1048576,131086652.7
70000,parallelMergeSortIterative,8,1,1048576,4084707.4
70000,parallelMergeSortIterative,16,1,1048576,7382105.2
70000,parallelMergeSortIterative,32,1,1048576,13404457.7
70000,tholderMergeSortIterative,8,1,1048576,1795197.3
70000,tholderMergeSortIterative,16,1,1048576,1952423.0
70000,tholderMergeSortIterative,32,1,1048576,2074940.2
70000,serialMergeSortIterative,1,0,0,4344164.8
80000,serialMergeSort,1,0,0,6814957.2
80000,parallelMergeSort,8,1,1048576,1831838.5
80000,parallelMergeSort,16,1,1048576,2023015.2
80000,parallelMergeSort,32,1,1048576,2553062.3
80000,openmpMergeSort,8,1,1048576,2144004.6
80000,openmpMergeSort,16,1,1048576,1855274.8
80000,openmpMergeSort,32,1,1048576,12531974.6
80000,openmpMergeSortIterative,8,1,1048576,1524875.6
80000,openmpMergeSortIterative,16,1,1048576,1542528.3
80000,openmpMergeSortIterative,32,1,1048576,130487120.1
80000,parallelMergeSortIterative,8,1,1048576,4243427.8
80000,parallelMergeSortIterative,16,1,1048576,7471266.5
80000,parallelMergeSortIterative,32,1,1048576,13909059.6
80000,tholderMergeSortIterative,8,1,1048576,1918097.1
80000,tholderMergeSortIterative,16,1,1048576,2079758.2
80000,tholderMergeSortIterative,32,1,1048576,2834016.4
80000,serialMergeSortIterative,1,0,0,4980246.3
90000,serialMergeSort,1,0,0,7710747.4
90000,parallelMergeSort,8,1,1048576,1855783.8
90000,parallelMergeSort,16,1,1048576,2069971.8
90000,parallelMergeSort,32,1,1048576,2740562.2
90000,openmpMergeSort,8,1,1048576,2339910.2
90000,openmpMergeSort,16,1,1048576,2007902.7
90000,openmpMergeSort,32,1,1048576,12410747.7
90000,openmpMergeSortIterative,8,1,1048576,1682574.8
90000,openmpMergeSortIterative,16,1,1048576,1651119.5
90000,openmpMergeSortIterative,32,1,1048576,130887029.4
90000,parallelMergeSortIterative,8,1,1048576,4440259.3
90000,parallelMergeSortIterative,16,1,1048576,7603390.8
90000,parallelMergeSortIterative,32,1,1048576,14696216.0
90000,tholderMergeSortIterative,8,1,1048576,1999058.0
90000,tholderMergeSortIterative,16,1,1048576,2213654.8
90000,tholderMergeSortIterative,32,1,1048576,2570750.0
90000,serialMergeSortIterative,1,0,0,5675823.7
100000,serialMergeSort,1,0,0,8653399.8
100000,parallelMergeSort,8,1,1048576,2117031.6
100000,parallelMergeSort,16,1,1048576,2104320.4
100000,parallelMergeSort,32,1,1048576,2842365.3
100000,openmpMergeSort,8,1,1048576,2603928.3
100000,openmpMergeSort,16,1,1048576,2176416.5
100000,openmpMergeSort,32,1,1048576,13323096.9
100000,openmpMergeSortIterative,8,1,1048576,1785675.3
100000,openmpMergeSortIterative,16,1,1048576,1831302.2
100000,openmpMergeSortIterative,32,1,1048576,130568318.2
100000,parallelMergeSortIterative,8,1,1048576,4600437.7
100000,parallelMergeSortIterative,16,1,1048576,7749931.4
100000,parallelMergeSortIterative,32,1,1048576,14584415.1
100000,tholderMergeSortIterative,8,1,1048576,2349513.4
100000,tholderMergeSortIterative,16,1,1048576,2419290.8
100000,tholderMergeSortIterative,32,1,1048576,3013778.6
100000,serialMergeSortIterative,1,0,0,6305697.2
200000,serialMergeSort,1,0,0,18057382.2
200000,parallelMergeSort,8,1,1048576,4042720.3
200000,parallelMergeSort,16,1,1048576,3548330.4
200000,parallelMergeSort,32,1,1048576,4092136.4
200000,openmpMergeSort,8,1,1048576,4946108.7
200000,openmpMergeSort,16,1,1048576,3737060.6
200000,openmpMergeSort,32,1,1048576,15394321.5
200000,openmpMergeSortIterative,8,1,1048576,3338706.9
200000,openmpMergeSortIterative,16,1,1048576,3105956.7
200000,openmpMergeSortIterative,32,1,1048576,138710090.8
200000,parallelMergeSortIterative,8,1,1048576,6200348.4
200000,parallelMergeSortIterative,16,1,1048576,8960367.2
200000,parallelMergeSortIterative,32,1,1048576,16285813.4
200000,tholderMergeSortIterative,8,1,1048576,3866188.2
200000,tholderMergeSortIterative,16,1,1048576,3736000.4
200000,tholderMergeSortIterative,32,1,1048576,3988571.2
200000,serialMergeSortIterative,1,0,0,13404924.5
1000000,serialMergeSort,1,0,0,98576189.7
1000000,parallelMergeSort,8,1,1048576,19703255.5
1000000,parallelMergeSort,16,1,1048576,14308309.0
1000000,parallelMergeSort,32,1,1048576,13226893.5
1000000,openmpMergeSort,8,1,1048576,25528006.7
1000000,openmpMergeSort,16,1,1048576,17179387.3
1000000,openmpMergeSort,32,1,1048576,20579846.4
1000000,openmpMergeSortIterative,8,1,1048576,16056535.6
1000000,openmpMergeSortIterative,16,1,1048576,13723485.4
1000000,openmpMergeSortIterative,32,1,1048576,154270337.2
1000000,parallelMergeSortIterative,8,1,1048576,21065357.4
1000000,parallelMergeSortIterative,16,1,1048576,20044773.5
1000000,parallelMergeSortIterative,32,1,1048576,28014867.9
1000000,tholderMergeSortIterative,8,1,1048576,17424644.0
1000000,tholderMergeSortIterative,16,1,1048576,15296327.5
1000000,tholderMergeSortIterative,32,1,1048576,15143340.7
1000000,serialMergeSortIterative,1,0,0,75302303.3
2000000,serialMergeSort,1,0,0,203339939.1
2000000,parallelMergeSort,8,1,1048576,33724373.4
2000000,parallelMergeSort,16,1,1048576,27878528.2
2000000,parallelMergeSort,32,1,1048576,26240540.1
2000000,openmpMergeSort,8,1,1048576,52199106.8
2000000,openmpMergeSort,16,1,1048576,35212930.2
2000000,openmpMergeSort,32,1,1048576,34189313.7
2000000,openmpMergeSortIterative,8,1,1048576,32257021.0
2000000,openmpMergeSortIterative,16,1,1048576,27291582.0
2000000,openmpMergeSortIterative,32,1,1048576,166805465.1
2000000,parallelMergeSortIterative,8,1,1048576,40269240.4
2000000,parallelMergeSortIterative,16,1,1048576,35172959.9
2000000,parallelMergeSortIterative,32,1,1048576,39571876.6
2000000,tholderMergeSortIterative,8,1,1048576,34787789.0
2000000,tholderMergeSortIterative,16,1,1048576,30659839.1
2000000,tholderMergeSortIterative,32,1,1048576,30135133.1
2000000,serialMergeSortIterative,1,0,0,158180400.4
3000000,serialMergeSort,1,0,0,312272150.7
3000000,parallelMergeSort,8,1,1048576,51840252.7
3000000,parallelMergeSort,16,1,1048576,44277467.1
3000000,parallelMergeSort,32,1,1048576,38698704.1
3000000,openmpMergeSort,8,1,1048576,79822603.6
3000000,openmpMergeSort,16,1,1048576,52561065.7
3000000,openmpMergeSort,32,1,1048576,46732093.5
3000000,openmpMergeSortIterative,8,1,1048576,51177344.8
3000000,openmpMergeSortIterative,16,1,1048576,42130274.6
3000000,openmpMergeSortIterative,32,1,1048576,184183422.3
3000000,parallelMergeSortIterative,8,1,1048576,58792725.6
3000000,parallelMergeSortIterative,16,1,1048576,50819972.3
3000000,parallelMergeSortIterative,32,1,1048576,52575319.5
3000000,tholderMergeSortIterative,8,1,1048576,54724999.6
3000000,tholderMergeSortIterative,16,1,1048576,47122490.3
3000000,tholderMergeSortIterative,32,1,1048576,44483370.5
3000000,serialMergeSortIterative,1,0,0,240516515.5
4000000,serialMergeSort,1,0,0,421964500.1
4000000,parallelMergeSort,8,1,1048576,72101482.5
4000000,parallelMergeSort,16,1,1048576,58560226.9
4000000,parallelMergeSort,32,1,1048576,49733889.1
4000000,openmpMergeSort,8,1,1048576,107168167.1
4000000,openmpMergeSort,16,1,1048576,69305321.5
4000000,openmpMergeSort,32,1,1048576,62741128.0
4000000,openmpMergeSortIterative,8,1,1048576,67212071.0
4000000,openmpMergeSortIterative,16,1,1048576,54520706.9
4000000,openmpMergeSortIterative,32,1,1048576,191643641.7
4000000,parallelMergeSortIterative,8,1,1048576,75462199.2
4000000,parallelMergeSortIterative,16,1,1048576,64978738.0
4000000,parallelMergeSortIterative,32,1,1048576,65017038.9
4000000,tholderMergeSortIterative,8,1,1048576,76309876.6
4000000,tholderMergeSortIterative,16,1,1048576,62132823.2
4000000,tholderMergeSortIterative,32,1,1048576,59603792.3
4000000,serialMergeSortIterative,1,0,0,332159005.1
5000000,serialMergeSort,1,0,0,534423139.5
5000000,parallelMergeSort,8,1,1048576,91216981.9
5000000,parallelMergeSort,16,1,1048576,74675393.4
5000000,parallelMergeSort,32,1,1048576,62598391.4
5000000,openmpMergeSort,8,1,1048576,135714235.5
5000000,openmpMergeSort,16,1,1048576,87891705.8
5000000,openmpMergeSort,32,1,1048576,74114488.8
5000000,openmpMergeSortIterative,8,1,1048576,89638862.0
5000000,openmpMergeSortIterative,16,1,1048576,71755267.4
5000000,openmpMergeSortIterative,32,1,1048576,203518049.8
5000000,parallelMergeSortIterative,8,1,1048576,100503598.5
5000000,parallelMergeSortIterative,16,1,1048576,83413777.7
5000000,parallelMergeSortIterative,32,1,1048576,82439131.8
5000000,tholderMergeSortIterative,8,1,1048576,98076763.7
5000000,tholderMergeSortIterative,16,1,1048576,80345067.7
5000000,tholderMergeSortIterative,32,1,1048576,79415850.3
5000000,serialMergeSortIterative,1,0,0,416262456.0
6000000,serialMergeSort,1,0,0,646222860.9
6000000,parallelMergeSort,8,1,1048576,111621602.6
6000000,parallelMergeSort,16,1,1048576,89805335.9
6000000,parallelMergeSort,32,1,1048576,75034027.5
6000000,openmpMergeSort,8,1,1048576,162900105.2
6000000,openmpMergeSort,16,1,1048576,106945892.3
6000000,openmpMergeSort,32,1,1048576,87104940.8
6000000,openmpMergeSortIterative,8,1,1048576,103940448.8
6000000,openmpMergeSortIterative,16,1,1048576,82969774.4
6000000,openmpMergeSortIterative,32,1,1048576,210482848.8
6000000,parallelMergeSortIterative,8,1,1048576,117701144.3
6000000,parallelMergeSortIterative,16,1,1048576,96583174.9
6000000,parallelMergeSortIterative,32,1,1048576,95042910.8
6000000,tholderMergeSortIterative,8,1,1048576,114869461.2
6000000,tholderMergeSortIterative,16,1,1048576,98235039.6
6000000,tholderMergeSortIterative,32,1,1048576,89665473.7
